18399,2,8225,9,4,2,"GR4",11/12/2015
18400,1,6781,21,2,2,"GR5",3/11/2012
18401,4,4393,39,2,2,"GR1",16/2/2013
18402,10,2597,31,3,1,"GR2",16/12/2012
18403,2,5115,71,4,3,"GR3",26/2/2014
18404,1,3170,84,4,3,"GR4",25/10/2011
18405,5,8853,26,4,1,"GR5",26/5/2015
18406,2,9115,57,2,3,"GR1",9/12/2014
18407,2,9459,84,4,4,"GR2",17/4/2015
18408,4,5125,14,5,4,"GR3",20/7/2011
18409,1,10503,77,2,1,"GR4",10/12/2011
18410,3,8888,40,3,4,"GR5",3/11/2011
18411,10,5224,98,2,1,"GR1",9/11/2015
18412,4,10561,55,4,4,"GR2",21/9/2014
18413,8,5020,4,3,4,"GR3",23/9/2014
18414,5,7533,5,2,1,"GR4",15/9/2014
18415,1,3984,19,4,3,"GR5",23/11/2015
18416,9,5902,8,5,4,"GR1",23/1/2011
18417,10,8559,3,3,3,"GR2",25/8/2012
18418,4,6790,66,4,3,"GR3",22/12/2011
18419,3,3711,30,3,3,"GR4",10/3/2013
18420,9,8119,63,3,4,"GR5",4/11/2013
18421,7,3842,39,4,4,"GR1",11/2/2013
18422,10,5519,77,2,4,"GR2",20/2/2012
18423,9,10770,43,2,4,"GR3",23/8/2015
18424,6,6420,66,4,1,"GR4",7/6/2013
18425,4,7144,30,5,2,"GR5",6/7/2012
18426,8,10184,37,3,1,"GR1",7/3/2014
18427,6,10551,27,2,3,"GR2",4/10/2013
18428,3,1238,96,3,1,"GR3",13/11/2013
18429,5,9096,58,4,3,"GR4",15/3/2012
18430,4,8851,78,5,1,"GR5",1/1/2012
18431,10,2315,36,3,4,"GR1",23/4/2015
18432,2,2362,89,2,4,"GR2",1/10/2015
18433,2,4314,2,3,3,"GR3",7/9/2015
18434,6,3650,48,3,2,"GR4",13/10/2011
18435,5,1661,92,2,1,"GR5",19/11/2012
18436,9,6975,69,2,1,"GR1",14/10/2015
18437,9,5833,30,5,1,"GR2",17/10/2014
18438,6,6690,35,4,2,"GR3",24/6/2013
18439,8,8236,97,4,2,"GR4",26/3/2015
18440,6,7894,77,5,2,"GR5",23/4/2014
18441,9,6302,47,3,3,"GR1",20/9/2015
18442,4,9765,24,2,4,"GR2",18/3/2011
18443,6,6876,69,4,1,"GR3",24/3/2015
18444,7,6977,11,2,2,"GR4",16/4/2015
18445,10,5050,3,4,4,"GR5",18/3/2011
18446,3,6429,49,5,1,"GR1",14/3/2013
18447,9,7659,87,3,2,"GR2",27/4/2015
18448,3,6647,57,3,3,"GR3",3/9/2015
18449,6,9756,60,3,3,"GR4",22/12/2014
18450,7,3111,36,5,2,"GR5",21/10/2015
18451,2,9395,15,3,3,"GR1",6/6/2013
18452,10,7086,30,5,1,"GR2",7/8/2011
18453,7,2986,17,4,4,"GR3",8/12/2015
18454,9,5258,36,2,1,"GR4",21/9/2014
18455,5,3610,62,4,4,"GR5",6/4/2015
18456,10,6290,70,4,3,"GR1",26/5/2011
18457,1,5415,90,5,4,"GR2",10/2/2011
18458,8,7789,37,2,1,"GR3",11/4/2015
18459,7,5632,70,2,2,"GR4",24/3/2011
18460,3,5798,33,3,4,"GR5",4/7/2013
18461,7,5509,11,4,1,"GR1",21/7/2012
18462,9,5807,91,4,2,"GR2",21/3/2012
18463,6,2512,89,2,3,"GR3",4/3/2011
18464,1,2956,87,4,2,"GR4",24/7/2012
18465,2,4299,80,3,4,"GR5",4/2/2014
18466,7,6464,51,2,2,"GR1",26/9/2012
18467,7,5946,50,5,1,"GR2",11/11/2011
18468,6,1502,13,4,4,"GR3",19/8/2015
18469,10,6616,65,5,4,"GR4",21/12/2013
18470,10,8497,19,5,4,"GR5",20/11/2011
18471,5,3048,69,5,4,"GR1",12/12/2015
18472,1,9202,57,2,3,"GR2",2/3/2014
18473,8,3758,35,2,2,"GR3",26/9/2014
18474,9,8669,81,2,1,"GR4",10/8/2014
18475,2,10040,90,3,4,"GR5",9/5/2013
18476,8,5393,41,5,1,"GR1",23/4/2011
18477,6,1529,81,3,1,"GR2",22/12/2014
18478,4,9560,68,4,4,"GR3",4/2/2014
18479,6,4865,61,5,1,"GR4",22/12/2014
18480,3,5562,4,2,4,"GR5",8/7/2015
18481,1,7624,98,5,4,"GR1",20/10/2011
18482,7,6398,80,4,2,"GR2",23/6/2011
18483,8,6896,23,4,3,"GR3",13/10/2014
18484,10,9005,82,5,4,"GR4",7/3/2013
18485,7,1233,40,2,4,"GR5",22/3/2015
18486,5,1017,25,2,3,"GR1",26/11/2011
18487,10,6641,34,5,1,"GR2",24/10/2011
18488,9,8783,4,5,4,"GR3",21/9/2013
18489,7,5136,75,5,2,"GR4",3/2/2013
18490,3,10609,28,4,4,"GR5",21/3/2011
18491,6,4637,96,5,4,"GR1",22/10/2015
18492,7,3165,16,5,1,"GR2",4/4/2015
18493,8,10035,33,4,2,"GR3",23/4/2015
18494,7,1577,39,2,3,"GR4",3/7/2014
18495,2,1916,24,2,3,"GR5",24/11/2015
18496,2,5186,92,2,4,"GR1",18/9/2013
18497,3,1879,48,4,2,"GR2",10/5/2011
18498,10,4947,32,3,2,"GR3",11/6/2014
18499,10,7580,62,5,2,"GR4",10/5/2014
18500,4,9978,14,3,3,"GR5",25/8/2013
18501,9,5648,70,2,4,"GR1",12/8/2013
18502,10,1642,90,5,4,"GR2",25/6/2015
18503,8,10032,2,4,4,"GR3",11/3/2013
18504,1,7606,32,2,3,"GR4",24/9/2015
18505,8,4252,73,2,4,"GR5",6/6/2015
18506,6,8295,29,3,3,"GR1",2/4/2013
18507,6,3730,37,2,1,"GR2",8/10/2013
18508,5,7338,49,5,3,"GR3",4/11/2012
18509,7,9115,36,5,4,"GR4",12/11/2015
18510,2,3931,73,2,2,"GR5",26/3/2011
18511,3,4346,65,4,1,"GR1",1/5/2011
18512,5,5867,41,4,1,"GR2",20/11/2014
18513,4,10123,15,4,1,"GR3",25/2/2015
18514,9,1945,2,4,1,"GR4",7/5/2012
18515,5,1037,100,2,4,"GR5",19/1/2014
18516,1,3274,45,2,3,"GR1",15/4/2012
18517,5,6189,94,4,4,"GR2",9/4/2011
18518,10,7686,8,4,1,"GR3",4/3/2013
18519,10,3951,17,2,4,"GR4",8/2/2015
18520,7,1864,83,2,4,"GR5",24/3/2014
18521,4,3581,74,3,4,"GR1",26/5/2015
18522,1,6607,20,3,3,"GR2",17/4/2012
18523,3,2514,40,2,3,"GR3",6/11/2015
18524,3,10169,5,3,1,"GR4",20/4/2012
18525,5,4384,97,3,2,"GR5",1/8/2014
18526,8,6417,97,2,2,"GR1",21/9/2011
18527,9,7939,93,4,2,"GR2",18/9/2012
18528,5,3986,18,4,4,"GR3",9/6/2012
18529,9,6377,45,2,2,"GR4",22/6/2011
18530,2,2467,75,2,2,"GR5",1/6/2014
18531,4,1207,28,2,4,"GR1",22/8/2014
18532,4,2576,38,5,4,"GR2",26/10/2015
18533,2,8306,29,2,2,"GR3",24/11/2011
18534,10,6573,46,2,1,"GR4",4/2/2011
18535,5,4247,18,2,3,"GR5",23/8/2012
18536,4,4573,21,3,2,"GR1",1/8/2014
18537,6,10812,65,4,4,"GR2",8/10/2011
18538,6,3312,38,3,1,"GR3",23/6/2011
18539,2,3434,25,2,3,"GR4",19/12/2011
18540,3,4303,67,5,4,"GR5",9/7/2013
18541,7,3260,33,5,1,"GR1",18/4/2014
18542,7,4494,11,4,1,"GR2",24/10/2012
18543,4,8369,95,3,1,"GR3",20/8/2012
18544,3,3556,13,2,1,"GR4",25/12/2013
18545,9,1471,2,4,3,"GR5",9/4/2015
18546,8,10541,82,5,3,"GR1",21/1/2015
18547,1,10882,55,5,4,"GR2",10/6/2014
18548,8,9105,81,2,3,"GR3",9/11/2012
18549,3,10858,74,5,1,"GR4",9/7/2015
18550,9,9039,94,2,3,"GR5",16/4/2011
18551,2,4588,53,2,4,"GR1",7/8/2012
18552,8,5108,93,2,3,"GR2",17/3/2012
18553,7,7305,79,3,3,"GR3",23/5/2013
18554,3,7015,14,3,1,"GR4",8/7/2014
18555,10,7806,62,2,3,"GR5",11/7/2011
18556,3,4398,60,5,4,"GR1",20/1/2014
18557,1,1842,64,5,4,"GR2",10/2/2011
18558,2,9326,48,4,2,"GR3",2/1/2014
18559,3,2309,48,5,4,"GR4",3/2/2015
18560,8,7338,54,4,2,"GR5",19/5/2011
18561,1,4672,77,4,2,"GR1",20/5/2011
18562,9,5010,64,5,4,"GR2",1/7/2015
18563,5,8081,69,3,3,"GR3",24/6/2015
18564,7,8487,7,2,3,"GR4",8/2/2014
18565,7,4568,22,5,3,"GR5",2/11/2015
18566,5,1828,72,5,3,"GR1",19/1/2012
18567,7,8080,39,3,3,"GR2",20/3/2011
18568,4,9230,36,3,2,"GR3",3/9/2014
18569,5,2870,99,4,4,"GR4",6/7/2015
18570,7,5615,93,3,3,"GR5",3/6/2014
18571,8,10605,68,4,4,"GR1",26/8/2012
18572,8,9823,99,4,1,"GR2",4/2/2014
18573,10,1276,85,2,1,"GR3",24/6/2012
18574,3,8896,76,3,1,"GR4",9/7/2012
18575,8,5889,71,5,2,"GR5",20/10/2012
18576,3,10044,66,3,2,"GR1",16/12/2014
18577,6,6884,90,4,1,"GR2",15/4/2015
18578,8,7979,20,3,1,"GR3",12/3/2011
18579,10,7654,92,2,1,"GR4",16/12/2013
18580,6,3446,92,5,1,"GR5",25/8/2011
18581,7,1548,56,3,1,"GR1",11/9/2014
18582,2,2982,97,5,3,"GR2",4/12/2014
18583,7,2054,16,4,3,"GR3",1/12/2012
18584,7,10213,37,5,3,"GR4",19/5/2014
18585,5,5303,26,5,1,"GR5",15/12/2011
18586,3,4249,91,5,4,"GR1",17/12/2012
18587,7,4738,85,4,4,"GR2",18/8/2014
18588,6,6275,97,5,3,"GR3",15/9/2013
18589,8,7279,68,2,4,"GR4",17/10/2015
18590,7,8040,2,4,3,"GR5",25/11/2013
18591,5,4228,89,2,1,"GR1",6/8/2012
18592,3,4701,72,3,2,"GR2",25/6/2014
18593,5,7016,58,3,1,"GR3",6/2/2012
18594,4,1190,79,4,1,"GR4",23/10/2014
18595,7,10825,91,4,2,"GR5",19/6/2012
18596,9,3846,63,4,1,"GR1",12/12/2011
18597,6,6926,21,4,3,"GR2",26/1/2011
18598,7,6120,76,4,2,"GR3",2/9/2014
18599,4,7590,7,4,3,"GR4",1/7/2012
18600,4,3615,37,5,3,"GR5",4/12/2013
18601,3,3590,31,5,3,"GR1",17/7/2015
18602,10,7996,91,4,4,"GR2",10/12/2011
18603,2,7918,17,3,4,"GR3",8/2/2014
18604,1,2146,25,4,2,"GR4",13/10/2013
18605,8,4936,18,2,3,"GR5",22/11/2015
18606,7,1147,95,3,1,"GR1",11/10/2015
18607,7,7799,85,5,1,"GR2",26/1/2011
18608,8,5850,61,2,1,"GR3",6/6/2012
18609,5,1510,97,2,1,"GR4",11/10/2011
18610,8,8711,40,3,2,"GR5",2/4/2015
18611,4,6811,80,2,4,"GR1",14/9/2011
18612,1,4638,64,3,3,"GR2",21/3/2015
18613,7,9957,76,2,4,"GR3",3/8/2013
18614,1,6806,34,5,1,"GR4",27/9/2015
18615,1,1145,72,2,2,"GR5",17/2/2011
18616,1,7326,91,2,4,"GR1",9/6/2012
18617,2,7432,11,2,1,"GR2",13/12/2012
18618,3,5577,17,4,2,"GR3",5/6/2013
18619,4,9036,99,4,2,"GR4",21/7/2014
18620,6,1724,24,5,2,"GR5",6/10/2012
18621,10,1891,34,5,1,"GR1",13/11/2013
18622,10,10611,78,3,2,"GR2",27/3/2015
18623,3,7214,64,4,3,"GR3",20/1/2013
18624,4,10670,81,2,4,"GR4",6/12/2015
18625,1,5963,74,2,4,"GR5",13/1/2012
18626,4,2238,95,3,3,"GR1",11/12/2012
18627,2,3929,31,5,3,"GR2",20/11/2014
18628,7,2228,4,2,3,"GR3",9/12/2012
18629,3,5641,98,4,3,"GR4",20/1/2013
18630,7,7836,98,3,4,"GR5",12/12/2011
18631,5,9330,72,4,1,"GR1",7/10/2012
18632,7,5839,23,5,2,"GR2",1/2/2011
18633,9,4123,49,5,3,"GR3",13/12/2011
18634,3,6805,82,5,4,"GR4",3/12/2012
18635,9,7686,60,4,4,"GR5",11/6/2015
18636,6,4728,53,2,3,"GR1",22/5/2012
18637,8,6299,17,5,1,"GR2",5/10/2012
18638,4,6368,91,4,4,"GR3",2/7/2012
18639,4,4844,5,5,4,"GR4",7/7/2013
18640,2,10587,11,4,4,"GR5",20/9/2015
18641,6,1495,30,5,4,"GR1",16/10/2015
18642,5,2191,34,4,1,"GR2",17/10/2014
18643,5,1223,33,3,3,"GR3",4/4/2011
18644,4,2425,23,4,3,"GR4",16/12/2013
18645,8,7926,98,5,1,"GR5",7/9/2013
18646,10,6684,25,4,3,"GR1",1/9/2013
18647,3,1616,19,4,3,"GR2",1/6/2012
18648,8,10294,91,5,2,"GR3",25/8/2015
18649,7,5989,26,2,1,"GR4",21/7/2015
18650,1,6287,46,2,4,"GR5",12/7/2012
18651,1,10532,67,4,3,"GR1",14/4/2012
18652,4,7925,53,5,2,"GR2",19/2/2014
18653,3,1616,71,4,4,"GR3",7/3/2014
18654,4,10669,7,2,3,"GR4",20/9/2013
18655,7,9098,21,4,2,"GR5",3/11/2012
18656,7,7646,11,5,1,"GR1",20/5/2015
18657,7,1113,20,2,3,"GR2",5/2/2011
18658,3,7262,90,5,1,"GR3",26/3/2013
18659,2,4825,49,4,4,"GR4",14/11/2012
18660,6,8896,44,2,3,"GR5",18/10/2014
18661,8,5572,69,5,2,"GR1",13/4/2014
18662,3,3958,50,2,4,"GR2",3/4/2011
18663,8,7193,44,4,2,"GR3",3/7/2015
18664,7,3256,88,4,1,"GR4",25/1/2011
18665,2,4102,18,4,2,"GR5",15/4/2012
18666,10,10870,28,2,2,"GR1",12/1/2012
18667,9,1352,88,2,2,"GR2",24/12/2014
18668,5,7825,59,3,2,"GR3",3/9/2013
18669,3,9791,19,5,3,"GR4",25/11/2014
18670,10,7627,26,3,3,"GR5",26/10/2013
18671,5,9710,19,2,2,"GR1",5/6/2013
18672,4,7713,34,3,1,"GR2",23/11/2012
18673,2,6078,84,3,4,"GR3",8/12/2015
18674,5,9698,18,3,4,"GR4",15/3/2013
18675,1,2746,24,5,3,"GR5",15/12/2011
18676,1,4281,84,5,3,"GR1",18/11/2011
18677,6,7435,2,2,2,"GR2",26/5/2014
18678,7,2924,46,4,3,"GR3",1/2/2015
18679,5,6098,91,2,1,"GR4",5/7/2015
18680,2,9833,100,5,4,"GR5",6/4/2014
18681,3,4134,15,4,3,"GR1",1/7/2011
18682,4,6517,8,5,2,"GR2",27/6/2012
18683,4,8976,9,3,4,"GR3",18/3/2014
18684,2,5974,96,5,1,"GR4",14/11/2011
18685,10,2392,9,5,1,"GR5",19/5/2014
18686,9,8492,43,2,3,"GR1",24/9/2013
18687,6,2025,56,5,4,"GR2",6/3/2015
18688,8,3170,31,5,4,"GR3",19/12/2013
18689,7,9111,51,4,4,"GR4",12/1/2015
18690,10,1161,31,5,2,"GR5",13/4/2015
18691,7,4399,42,3,1,"GR1",11/4/2013
18692,4,3393,58,4,2,"GR2",6/10/2015
18693,3,8841,89,4,3,"GR3",13/4/2015
18694,7,1137,81,3,1,"GR4",7/7/2011
18695,8,5571,41,5,4,"GR5",1/10/2013
18696,4,4547,71,2,2,"GR1",11/6/2015
18697,6,3233,76,4,2,"GR2",10/5/2012
18698,5,7830,47,3,2,"GR3",8/5/2012
18699,9,6830,75,3,1,"GR4",4/8/2011
18700,5,3232,100,2,1,"GR5",22/4/2011
18701,7,2212,22,5,3,"GR1",25/10/2013
18702,7,9104,51,3,3,"GR2",25/11/2012
18703,7,8605,91,2,2,"GR3",17/3/2014
18704,6,9785,7,5,3,"GR4",13/3/2013
18705,7,3919,45,5,2,"GR5",21/12/2014
18706,3,2765,28,2,4,"GR1",1/9/2013
18707,4,2227,81,5,4,"GR2",20/11/2013
18708,1,4332,94,3,1,"GR3",1/12/2013
18709,10,4276,88,5,2,"GR4",17/10/2014
18710,8,9963,22,3,1,"GR5",27/6/2014
18711,6,10096,58,4,3,"GR1",17/11/2015
18712,3,10360,48,4,2,"GR2",3/6/2014
18713,10,5884,78,3,2,"GR3",22/6/2011
18714,4,4426,77,2,4,"GR4",21/3/2015
18715,3,1383,68,4,1,"GR5",13/8/2015
18716,8,1390,65,5,1,"GR1",10/11/2013
18717,6,8064,26,5,3,"GR2",4/9/2014
18718,1,8346,1,4,3,"GR3",25/12/2013
18719,10,5614,9,2,3,"GR4",22/6/2012
18720,1,7833,86,4,4,"GR5",18/12/2015
18721,4,3653,45,3,1,"GR1",8/6/2015
18722,10,1449,34,5,3,"GR2",3/4/2013
18723,1,4898,80,3,1,"GR3",24/12/2013
18724,8,5360,33,3,3,"GR4",22/8/2015
18725,5,7426,68,2,4,"GR5",17/6/2012
18726,5,6205,5,4,2,"GR1",20/4/2015
18727,5,9353,49,3,1,"GR2",24/11/2011
18728,2,7634,4,4,3,"GR3",25/9/2011
18729,10,6034,88,4,4,"GR4",15/5/2012
18730,5,4131,73,2,3,"GR5",27/11/2013
18731,9,6425,44,2,1,"GR1",18/11/2013
18732,10,7958,6,4,2,"GR2",3/8/2015
18733,2,4312,84,4,2,"GR3",27/6/2011
18734,1,2927,9,3,3,"GR4",6/2/2013
18735,10,6005,57,3,3,"GR5",11/11/2014
18736,8,8456,11,4,4,"GR1",25/5/2011
18737,4,5185,39,2,2,"GR2",27/6/2013
18738,6,4754,23,3,3,"GR3",11/5/2015
18739,4,3172,37,4,3,"GR4",13/4/2012
18740,2,6015,91,4,3,"GR5",1/7/2013
18741,6,7545,79,2,3,"GR1",8/9/2013
18742,9,3212,83,2,3,"GR2",19/8/2015
18743,10,10910,26,4,2,"GR3",5/1/2013
18744,1,3160,30,2,4,"GR4",12/3/2015
18745,9,4535,60,3,4,"GR5",10/2/2011
18746,6,6189,55,4,1,"GR1",9/2/2015
18747,10,1527,6,4,1,"GR2",1/11/2015
18748,1,7277,16,5,1,"GR3",11/8/2014
18749,5,4062,20,5,1,"GR4",12/6/2015
18750,2,3239,13,3,4,"GR5",21/12/2012
18751,8,2222,72,2,1,"GR1",22/10/2011
18752,2,3704,6,4,4,"GR2",23/7/2011
18753,8,2313,36,5,4,"GR3",19/1/2013
18754,5,1940,15,3,2,"GR4",9/9/2013
18755,8,3604,68,4,1,"GR5",16/10/2012
18756,2,3471,67,2,3,"GR1",24/8/2014
18757,2,7400,5,4,1,"GR2",20/3/2014
18758,5,2500,79,4,2,"GR3",3/2/2011
18759,2,5516,10,4,3,"GR4",12/2/2011
18760,9,1769,11,4,3,"GR5",5/2/2012
18761,1,2347,46,3,1,"GR1",13/10/2013
18762,2,7117,44,5,1,"GR2",8/11/2012
18763,7,8402,55,2,2,"GR3",1/11/2014
18764,9,10556,78,5,1,"GR4",27/7/2014
18765,2,2379,15,3,1,"GR5",17/5/2014
18766,8,2330,82,2,4,"GR1",13/3/2013
18767,3,9908,77,5,1,"GR2",1/4/2012
18768,4,9226,32,5,1,"GR3",25/12/2014
18769,3,4211,76,4,4,"GR4",5/10/2015
18770,4,2440,37,2,2,"GR5",27/12/2012
18771,8,1241,74,3,3,"GR1",4/2/2011
18772,9,2585,49,5,1,"GR2",8/12/2011
18773,10,6477,17,5,2,"GR3",24/10/2015
18774,6,8539,58,3,3,"GR4",14/3/2013
18775,2,6628,37,2,2,"GR5",18/9/2011
18776,4,7964,14,2,1,"GR1",22/1/2012
18777,1,10573,59,2,2,"GR2",9/5/2011
18778,10,4418,27,2,2,"GR3",17/7/2012
18779,7,10445,98,4,3,"GR4",21/5/2014
18780,1,9076,65,3,2,"GR5",8/7/2011
18781,10,8972,28,5,4,"GR1",4/6/2012
18782,7,9661,26,4,1,"GR2",19/2/2015
18783,6,8513,89,3,2,"GR3",5/9/2011
18784,9,1152,100,4,4,"GR4",6/8/2014
18785,6,9713,78,5,3,"GR5",11/2/2013
18786,2,5395,82,3,4,"GR1",2/12/2012
18787,9,4411,38,2,1,"GR2",14/9/2014
18788,5,10168,74,3,2,"GR3",12/2/2015
18789,7,4183,44,3,1,"GR4",22/1/2011
18790,9,6700,75,2,4,"GR5",6/11/2015
18791,10,6784,26,2,1,"GR1",18/7/2014
18792,1,5441,59,3,1,"GR2",14/10/2014
18793,5,9994,22,2,3,"GR3",1/10/2013
18794,5,7689,9,5,3,"GR4",16/1/2011
18795,1,5923,59,3,4,"GR5",17/1/2014
18796,4,1628,100,3,1,"GR1",9/7/2012
18797,2,5073,88,4,4,"GR2",9/6/2013
18798,6,8498,45,2,2,"GR3",15/11/2014
18799,8,5001,31,2,1,"GR4",15/8/2014
18800,8,3526,67,3,1,"GR5",26/10/2011
18801,4,2094,59,3,2,"GR1",23/4/2015
18802,2,4431,69,3,4,"GR2",13/4/2011
18803,3,7918,37,2,3,"GR3",15/7/2014
18804,3,10280,34,5,1,"GR4",27/3/2014
18805,4,2538,65,5,1,"GR5",7/2/2011
18806,9,9621,35,5,4,"GR1",22/5/2014
18807,10,5549,69,5,4,"GR2",14/7/2011
18808,6,3462,80,4,2,"GR3",10/5/2012
18809,4,9014,28,3,1,"GR4",6/6/2015
18810,8,6577,18,2,3,"GR5",3/2/2011
18811,10,5934,88,3,3,"GR1",19/12/2014
18812,1,6646,69,2,1,"GR2",23/1/2011
18813,2,6129,19,2,2,"GR3",13/8/2011
18814,9,9676,2,2,4,"GR4",8/10/2011
18815,9,1798,92,2,1,"GR5",3/5/2012
18816,5,3604,57,3,1,"GR1",16/7/2013
18817,2,9106,34,2,1,"GR2",20/1/2011
18818,6,2452,95,5,2,"GR3",6/6/2015
18819,9,10996,51,3,2,"GR4",14/7/2014
18820,1,1671,80,5,4,"GR5",15/2/2013
18821,8,7799,77,2,4,"GR1",13/1/2014
18822,5,1993,49,4,1,"GR2",26/1/2011
18823,1,9550,11,4,3,"GR3",21/6/2012
18824,2,1636,66,4,3,"GR4",25/7/2012
18825,10,3702,56,4,1,"GR5",13/4/2012
18826,6,10809,25,5,1,"GR1",16/9/2015
18827,3,2859,6,2,4,"GR2",14/5/2012
18828,5,6480,24,4,1,"GR3",2/5/2014
18829,9,3424,32,3,2,"GR4",6/9/2012
18830,2,2147,13,3,4,"GR5",9/8/2012
18831,9,6326,27,2,2,"GR1",20/1/2012
18832,2,9797,12,4,4,"GR2",21/2/2015
18833,5,2515,79,2,1,"GR3",16/4/2011
18834,1,8000,95,3,3,"GR4",6/2/2012
18835,7,10511,70,3,3,"GR5",11/2/2012
18836,8,1486,40,3,4,"GR1",13/8/2014
18837,10,2080,51,3,2,"GR2",12/7/2013
18838,6,2178,50,4,1,"GR3",20/12/2012
18839,9,3596,36,2,1,"GR4",25/11/2015
18840,9,1539,35,4,3,"GR5",22/7/2015
18841,9,10482,19,3,3,"GR1",20/12/2011
18842,6,9731,34,4,4,"GR2",25/6/2013
18843,3,6219,83,3,3,"GR3",12/9/2014
18844,1,10599,90,4,2,"GR4",8/8/2011
18845,3,2028,95,2,2,"GR5",14/12/2014
18846,10,8834,20,4,4,"GR1",27/4/2013
18847,1,5786,73,5,4,"GR2",5/7/2015
18848,8,2791,51,5,2,"GR3",25/7/2011
18849,10,6043,35,4,4,"GR4",6/2/2011
18850,3,4790,54,2,4,"GR5",4/1/2011
18851,2,2071,49,3,1,"GR1",13/7/2014
18852,5,7967,19,2,4,"GR2",26/8/2015
18853,3,9205,40,2,1,"GR3",18/11/2012
18854,5,3324,90,5,3,"GR4",17/10/2015
18855,10,9125,91,4,2,"GR5",10/3/2013
18856,8,9412,83,2,2,"GR1",18/10/2012
18857,8,1431,76,4,2,"GR2",21/11/2012
18858,3,5503,58,4,2,"GR3",19/7/2013
18859,3,1137,31,3,4,"GR4",24/11/2015
18860,1,5633,78,4,3,"GR5",8/10/2012
18861,1,5579,81,2,4,"GR1",16/9/2013
18862,3,3515,88,4,2,"GR2",12/7/2011
18863,3,10360,45,3,3,"GR3",2/12/2013
18864,2,2414,28,2,3,"GR4",13/11/2015
18865,8,5411,66,2,2,"GR5",24/3/2011
18866,7,6998,59,4,2,"GR1",25/11/2011
18867,4,8483,22,5,1,"GR2",9/2/2013
18868,5,6819,9,5,4,"GR3",11/11/2014
18869,10,8428,31,4,3,"GR4",16/10/2011
18870,10,8149,47,5,4,"GR5",16/10/2011
18871,1,10071,36,4,2,"GR1",13/5/2013
18872,7,4616,97,5,2,"GR2",5/7/2015
18873,9,3295,36,4,4,"GR3",7/9/2015
18874,5,4217,65,4,3,"GR4",4/1/2014
18875,6,4700,65,4,1,"GR5",23/4/2012
18876,3,4389,37,4,4,"GR1",13/2/2011
18877,3,9489,37,5,1,"GR2",20/2/2013
18878,2,6673,71,4,1,"GR3",5/8/2014
18879,3,6414,12,3,2,"GR4",1/8/2013
18880,7,1918,35,3,1,"GR5",12/2/2012
18881,4,6286,71,2,1,"GR1",9/9/2012
18882,10,8290,11,2,3,"GR2",2/10/2012
18883,6,7705,53,5,2,"GR3",22/8/2015
18884,8,2825,93,4,4,"GR4",16/8/2011
18885,6,10285,13,2,4,"GR5",24/4/2015
18886,9,10564,52,3,2,"GR1",24/5/2014
18887,3,9734,52,2,2,"GR2",12/10/2013
18888,1,10742,62,2,2,"GR3",1/3/2014
18889,8,1208,74,3,1,"GR4",4/5/2013
18890,2,4351,86,5,1,"GR5",4/10/2014
18891,1,3907,66,4,3,"GR1",14/3/2011
18892,2,7986,66,3,2,"GR2",3/4/2013
18893,6,10474,80,3,2,"GR3",7/4/2012
18894,5,3957,17,5,3,"GR4",26/12/2011
18895,4,2357,37,5,1,"GR5",15/2/2011
18896,2,6431,21,3,3,"GR1",27/7/2013
18897,6,2229,38,5,1,"GR2",8/3/2012
18898,5,5527,81,3,4,"GR3",2/1/2013
18899,10,2374,47,2,3,"GR4",14/1/2012
18900,4,6214,11,3,1,"GR5",13/4/2012
18901,2,3470,77,4,4,"GR1",5/7/2012
18902,1,8360,71,4,1,"GR2",21/6/2013
18903,5,10313,55,2,3,"GR3",19/5/2013
18904,2,1983,61,5,1,"GR4",24/10/2014
18905,10,2961,31,4,2,"GR5",21/3/2012
18906,5,3134,33,5,3,"GR1",10/6/2012
18907,9,3623,29,5,2,"GR2",10/9/2015
18908,10,6964,70,4,1,"GR3",15/5/2012
18909,6,1337,14,3,2,"GR4",6/9/2014
18910,9,9382,17,3,2,"GR5",27/6/2012
18911,5,2349,97,5,2,"GR1",8/2/2014
18912,4,5657,90,4,4,"GR2",25/3/2012
18913,4,9480,1,3,2,"GR3",15/2/2012
18914,6,1460,66,2,3,"GR4",26/10/2014
18915,1,3006,11,3,4,"GR5",2/4/2013
18916,10,9033,61,4,4,"GR1",15/10/2011
18917,5,7529,23,2,1,"GR2",3/6/2014
18918,9,1674,28,5,4,"GR3",9/1/2014
18919,7,7689,92,2,1,"GR4",25/10/2015
18920,5,8419,95,5,3,"GR5",21/10/2015
18921,7,4297,27,4,4,"GR1",20/8/2014
18922,6,9247,95,2,3,"GR2",25/12/2011
18923,7,1866,30,5,3,"GR3",21/5/2014
18924,3,9234,68,4,4,"GR4",2/5/2011
18925,4,4167,82,5,2,"GR5",5/5/2013
18926,4,9609,32,2,2,"GR1",1/11/2012
18927,3,7418,79,3,2,"GR2",14/1/2011
18928,2,10746,12,5,1,"GR3",17/1/2011
18929,7,6998,53,5,2,"GR4",18/1/2015
18930,10,6352,49,2,2,"GR5",11/5/2015
18931,5,8040,6,5,3,"GR1",10/2/2013
18932,10,6254,60,5,3,"GR2",11/2/2011
18933,4,4483,29,3,2,"GR3",13/11/2011
18934,10,9347,16,5,4,"GR4",10/7/2013
18935,9,6208,11,4,4,"GR5",14/11/2015
18936,6,8212,31,2,1,"GR1",13/2/2013
